Codigo;Matricula;Fecha_Matriculacion;Marca;Modelo;Tipo;Variante;Clasificacion_medioambiental;Combustible;Cilindrada;Potencia;Numero_Plazas;Fecha_inicio_prestacion_servicio_taxi;Eurotaxi;Regimen_Especial_Eurotaxi;Fecha_inicio_Regimen_Especial_Eurotaxi;Fecha_fin_Regimen_Especial_Eurotaxi;Fecha
1264436;2196HMC;29/08/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;31/08/2012;NO;NO;;;12/11/2018
1399399;6322JLB;05/01/2016;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;07/01/2016;NO;NO;;;12/11/2018
1513579;5245KLN;01/06/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;06/06/2018;NO;NO;;;12/11/2018
1526978;8253KPY;18/10/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;24/10/2018;NO;NO;;;12/11/2018
1348080;2475HZN;07/10/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;08/10/2014;NO;NO;;;12/11/2018
1431443;1803JPY;23/06/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;27/06/2016;NO;NO;;;12/11/2018
1470571;4305JYJ;05/05/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;21/04/2017;NO;NO;;;12/11/2018
1235529;2482HHJ;01/12/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;05/12/2011;NO;NO;;;12/11/2018
1350599;9566JBC;12/11/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;13/11/2014;NO;NO;;;12/11/2018
1344703;4549HYX;19/08/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;21/08/2014;NO;NO;;;12/11/2018
1488387;7780KGP;04/01/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;12/01/2018;NO;NO;;;12/11/2018
1511996;8964KKV;11/05/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;18/05/2018;NO;NO;;;12/11/2018
1252978;8158HHT;02/01/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;09/01/2012;NO;NO;;;12/11/2018
1434932;3428JSF;16/08/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;18/08/2016;NO;NO;;;12/11/2018
1267644;4257HMS;29/10/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;30/10/2012;NO;NO;;;12/11/2018
1434272;6307JRZ;02/08/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;03/08/2016;NO;NO;;;12/11/2018
1383070;1182JFZ;05/06/2015;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;08/06/2015;NO;NO;;;12/11/2018
1295077;9554HPY;03/05/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;07/05/2013;NO;NO;;;12/11/2018
1416876;5662JLJ;25/01/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;27/01/2016;NO;NO;;;12/11/2018
1480120;7153KCV;01/09/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;04/09/2017;NO;NO;;;12/11/2018
1287090;7512HNM;10/01/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;14/01/2013;NO;NO;;;12/11/2018
1377938;1158JDV;10/04/2015;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;13/04/2015;NO;NO;;;12/11/2018
1442556;4099JTZ;22/11/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;25/11/2016;NO;NO;;;12/11/2018
1520061;2041HVK;23/01/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;05/09/2018;NO;NO;;;12/11/2018
1233598;3235HGW;28/10/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;02/11/2011;NO;NO;;;12/11/2018
1270082;3309HNF;14/12/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;14/12/2012;NO;NO;;;12/11/2018
1256329;1346HJR;08/03/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;09/03/2012;NO;NO;;;12/11/2018
1312566;2443HVG;07/01/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;09/01/2014;NO;NO;;;12/11/2018
1223469;2538HCT;07/04/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;11/04/2011;NO;NO;;;12/11/2018
1298479;0665HRT;24/06/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;26/06/2013;NO;NO;;;12/11/2018
1224953;5892HDF;09/05/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;11/05/2011;NO;NO;;;12/11/2018
1188944;6649GWF;06/05/2010;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;10/05/2010;NO;NO;;;12/11/2018
1420057;0017HGN;04/10/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;01/03/2016;NO;NO;;;12/11/2018
1380623;7418JFJ;11/05/2015;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;12/05/2015;NO;NO;;;12/11/2018
1513072;9885KKW;14/05/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;30/05/2018;NO;NO;;;12/11/2018
1439003;9234JTF;14/10/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;18/10/2016;NO;NO;;;12/11/2018
1447576;4874JWL;30/01/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;31/01/2017;NO;NO;;;12/11/2018
1484502;4980KFF;08/11/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;22/11/2017;NO;NO;;;12/11/2018
1335694;7555HWR;09/04/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;10/04/2014;NO;NO;;;12/11/2018
1505573;5811KHF;01/01/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;02/02/2018;NO;NO;;;12/11/2018
1231030;1998HGF;12/09/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;13/09/2011;NO;NO;;;12/11/2018
1235280;0309HHG;28/11/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;30/11/2011;NO;NO;;;12/11/2018
1480824;5864KCY;13/09/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;14/09/2017;NO;NO;;;12/11/2018
1486693;8012KFY;12/12/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;15/12/2017;NO;NO;;;12/11/2018
1433444;0727JRP;20/07/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;19/07/2016;NO;NO;;;12/11/2018
1467375;6351JXH;07/03/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;09/03/2017;NO;NO;;;12/11/2018
1443226;3067HGD;06/09/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;02/12/2016;NO;NO;;;12/11/2018
1303971;7283HSX;26/09/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;27/09/2013;NO;NO;;;12/11/2018
1512888;1768KLD;24/05/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;28/05/2018;NO;NO;;;12/11/2018
1338897;3408GST;08/01/2010;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;23/05/2014;NO;NO;;;12/11/2018
1510562;3116KKD;18/04/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;23/04/2018;NO;NO;;;12/11/2018
1221241;2776HCB;01/03/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;01/03/2011;NO;NO;;;12/11/2018
1477449;0725KBS;10/07/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;14/07/2017;NO;NO;;;12/11/2018
1384961;6531JGM;29/06/2015;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;01/07/2015;NO;NO;;;12/11/2018
1350943;9415JBD;17/11/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;18/11/2014;NO;NO;;;12/11/2018
1232833;4148HGR;17/10/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;17/10/2011;NO;NO;;;12/11/2018
1511807;1021KKK;26/04/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;14/05/2018;NO;NO;;;12/11/2018
1218021;0869HBH;05/01/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;07/01/2011;NO;NO;;;12/11/2018
1522844;3397KNX;27/08/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;05/09/2018;NO;NO;;;12/11/2018
1261518;3161HLF;22/06/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;25/06/2012;NO;NO;;;12/11/2018
1293531;4461HPL;25/03/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;12/04/2013;NO;NO;;;12/11/2018
1398812;1769JKV;22/12/2015;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;23/12/2015;NO;NO;;;12/11/2018
1519500;8974JFK;13/05/2015;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;29/08/2018;NO;NO;;;12/11/2018
1291647;7498HPG;14/03/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;15/03/2013;NO;NO;;;12/11/2018
1254527;0064HJD;02/02/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;06/02/2012;NO;NO;;;12/11/2018
1476625;2111KBK;30/06/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;06/07/2017;NO;NO;;;12/11/2018
1469101;0831JXN;17/03/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;31/03/2017;NO;NO;;;12/11/2018
1253860;3982HHY;20/01/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;24/01/2012;NO;NO;;;12/11/2018
1332420;4849HVZ;04/03/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;04/03/2014;NO;NO;;;12/11/2018
1399401;4753JKX;29/12/2015;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;07/01/2016;NO;NO;;;12/11/2018
1446559;5121JWF;17/01/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;20/01/2017;NO;NO;;;12/11/2018
1426810;3175JNV;10/05/2016;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;12/05/2016;NO;NO;;;12/11/2018
1440045;5473JTK;25/10/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;27/10/2016;NO;NO;;;12/11/2018
1188171;1567GVY;27/04/2010;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;29/04/2010;NO;NO;;;12/11/2018
1258560;7662HKG;23/04/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;23/04/2012;NO;NO;;;12/11/2018
1442400;9256JTY;21/11/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;24/11/2016;NO;NO;;;12/11/2018
1252865;3186HHV;04/01/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;05/01/2012;NO;NO;;;12/11/2018
1222168;7346HCG;15/03/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;17/03/2011;NO;NO;;;12/11/2018
1312071;0457HTZ;18/12/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;02/01/2014;NO;NO;;;12/11/2018
1479364;3316KCN;18/08/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;21/08/2017;NO;NO;;;12/11/2018
1475793;1336KBF;26/06/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;28/06/2017;NO;NO;;;12/11/2018
1394683;2177JJX;03/11/2015;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;05/11/2015;NO;NO;;;12/11/2018
1509397;4229KJW;04/04/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;06/04/2018;NO;NO;;;12/11/2018
1304543;5124HSZ;01/10/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;03/10/2013;NO;NO;;;12/11/2018
1388334;3250JHP;20/08/2015;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;21/08/2015;NO;NO;;;12/11/2018
1227776;2139HFH;05/07/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;08/07/2011;NO;NO;;;12/11/2018
1341185;8447HXX;20/06/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;23/06/2014;NO;NO;;;12/11/2018
1287350;5392HNN;16/01/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;17/01/2013;NO;NO;;;12/11/2018
1346115;3104HZD;10/09/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;11/09/2014;NO;NO;;;12/11/2018
1297796;1330HRP;13/06/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;14/06/2013;NO;NO;;;12/11/2018
1253291;0088HHW;09/01/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;13/01/2012;NO;NO;;;12/11/2018
1478992;0596KCF;28/07/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;11/08/2017;NO;NO;;;12/11/2018
1432092;1293JRC;29/06/2016;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;04/07/2016;NO;NO;;;12/11/2018
1257558;0688HJZ;29/03/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;02/04/2012;NO;NO;;;12/11/2018
1294807;2063HPX;29/04/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;30/04/2013;NO;NO;;;12/11/2018
1339338;8943HXK;27/05/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;29/05/2014;NO;NO;;;12/11/2018
1353895;0378JBS;18/12/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;23/12/2014;NO;NO;;;12/11/2018
1233465;4967HGV;27/10/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;28/10/2011;NO;NO;;;12/11/2018
1190282;7593GWR;27/05/2010;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;28/05/2010;NO;NO;;;12/11/2018
1223152;6930HCR;04/04/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;05/04/2011;NO;NO;;;12/11/2018
1524000;2663KPJ;18/09/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;24/09/2018;NO;NO;;;12/11/2018
1256686;4059HJS;14/03/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;15/03/2012;NO;NO;;;12/11/2018
1219109;6181HBL;25/01/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;25/01/2011;NO;NO;;;12/11/2018
1346092;1055HZD;09/09/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;11/09/2014;NO;NO;;;12/11/2018
1236057;3648HHL;15/12/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;16/12/2011;NO;NO;;;12/11/2018
1293398;3502HPR;10/04/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;11/04/2013;NO;NO;;;12/11/2018
1512185;1897KKV;10/05/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;18/05/2018;NO;NO;;;12/11/2018
1259671;0696HKR;18/05/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;18/05/2012;NO;NO;;;12/11/2018
1512278;4755KKX;16/05/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;21/05/2018;NO;NO;;;12/11/2018
1489106;8366KGV;18/01/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;24/01/2018;NO;NO;;;12/11/2018
1526964;8226KPY;18/10/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;22/10/2018;NO;NO;;;12/11/2018
1226748;4629HDX;16/06/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;16/06/2011;NO;NO;;;12/11/2018
1262683;6694HLR;20/07/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;20/07/2012;NO;NO;;;12/11/2018
1445670;7658JWB;05/01/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;10/01/2017;NO;NO;;;12/11/2018
1265372;6394HMG;13/09/2012;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;14/09/2012;NO;NO;;;12/11/2018
1233678;1130HGX;31/10/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;03/11/2011;NO;NO;;;12/11/2018
1489055;6641KGS;11/01/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;22/01/2018;NO;NO;;;12/11/2018
1231592;8577HGG;19/09/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;21/09/2011;NO;NO;;;12/11/2018
1523600;3633KPH;13/09/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;19/09/2018;NO;NO;;;12/11/2018
1385657;0906JGV;08/07/2015;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;09/07/2015;NO;NO;;;12/11/2018
1296022;9960HRD;20/05/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;22/05/2013;NO;NO;;;12/11/2018
1233177;9971HGS;21/10/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;24/10/2011;NO;NO;;;12/11/2018
1511980;8835KKV;11/05/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;16/05/2018;NO;NO;;;12/11/2018
1394265;1602JJV;29/10/2015;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;02/11/2015;NO;NO;;;12/11/2018
1380504;6546JFH;07/05/2015;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;11/05/2015;NO;NO;;;12/11/2018
1506111;1347KHJ;07/02/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;14/02/2018;NO;NO;;;12/11/2018
1223724;2137HCT;07/04/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;14/04/2011;NO;NO;;;12/11/2018
1343445;8821HYN;25/07/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;28/07/2014;NO;NO;;;12/11/2018
1236516;0915HHP;23/12/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;26/12/2011;NO;NO;;;12/11/2018
1443376;3825JVJ;02/12/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;07/12/2016;NO;NO;;;12/11/2018
1236348;2475HHM;19/12/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;22/12/2011;NO;NO;;;12/11/2018
1309849;7325HTS;28/11/2013;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;29/11/2013;NO;NO;;;12/11/2018
1525631;6434KPW;11/10/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;17/10/2018;NO;NO;;;12/11/2018
1195473;6656GYM;02/09/2010;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;06/09/2010;NO;NO;;;12/11/2018
1445493;2012JWB;04/01/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;05/01/2017;NO;NO;;;12/11/2018
1488934;0400JCF;22/01/2015;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;19/01/2018;NO;NO;;;12/11/2018
1505632;3472KGY;24/01/2018;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;05/02/2018;NO;NO;;;12/11/2018
1231921;5196HGJ;26/09/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;28/09/2011;NO;NO;;;12/11/2018
1231048;7738HGC;02/09/2011;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;13/09/2011;NO;NO;;;12/11/2018
1483175;4744KDS;18/10/2017;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;24/10/2017;NO;NO;;;12/11/2018
1341690;3934HYC;30/06/2014;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;01/07/2014;NO;NO;;;12/11/2018
1424972;7285JNJ;25/04/2016;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(W);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;25/04/2016;NO;NO;;;12/11/2018
1184336;8873GTS;01/03/2010;TOYOTA;PRIUS;XW3(A);ZVW30(H);ECO;GASOLINA-ELECTRICIDAD;1798;73;5;04/03/2010;NO;NO;;;12/11/2018
